137.48.177.203 - - [22/Feb/2011:13:06:00 -0600] "GET /~jblackmore/project/images/favicon.ico HTTP/1.1" 200 5430 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
68.13.87.243 - - [22/Feb/2011:17:51:23 -0600] "GET /~rfulkerson/grades/?class=11011400850 HTTP/1.1" 200 5195 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147595_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
174.74.48.99 - - [22/Feb/2011:21:16:54 -0600] "GET /images/images/bg_body.jpg HTTP/1.1" 404 254 "http://blizzard.ist.unomaha.edu/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.13.40.28 - - [23/Feb/2011:00:29:00 -0600] "GET /~chedrick/a3/images/me2.jpg HTTP/1.1" 200 31698 "http://blizzard.ist.unomaha.edu/~chedrick/a5/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1.16) Gecko/20101130 Firefox/3.5.16"
174.71.85.28 - - [23/Feb/2011:01:22:56 -0600] "GET /~dvanderpool/a5/otherpage.html HTTP/1.1" 200 1443 "http://blizzard.ist.unomaha.edu/~dvanderpool/a5/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729; .NET4.0C)"
174.71.85.28 - - [23/Feb/2011:01:50:07 -0600] "GET /~dvanderpool/a5/my.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~dvanderpool/a5/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729; .NET4.0C)"
174.74.71.51 - - [23/Feb/2011:02:54:41 -0600] "GET /~mbushnell/farmhouse.jpd HTTP/1.1" 404 257 "http://blizzard.ist.unomaha.edu/~mbushnell/sidepro.html" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729)"
174.74.71.51 - - [23/Feb/2011:03:36:48 -0600] "GET /~mbushnell/sidepro.html HTTP/1.1" 200 615 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729)"
67.195.114.53 - - [23/Feb/2011:07:23:55 -0600] "GET /1300-4-cgi/10-2.html HTTP/1.0" 200 140 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
174.19.72.187 - - [23/Feb/2011:11:16:39 -0600] "GET /~rfulkerson/grades/?class=11011300850 HTTP/1.1" 200 5308 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147588_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
137.48.240.49 - - [23/Feb/2011:12:40:00 -0600] "GET /~dpinkerton/a5/otherpage.html HTTP/1.1" 200 1820 "http://blizzard.ist.unomaha.edu/~dpinkerton/a5/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.49 - - [23/Feb/2011:12:52:22 -0600] "GET /~elizabejohnson/a5/otherpage.html HTTP/1.1" 200 1372 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
70.165.107.201 - - [23/Feb/2011:13:13:37 -0600] "GET / HTTP/1.1" 200 1559 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.49 - - [23/Feb/2011:13:29:39 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.49 - - [23/Feb/2011:13:45:14 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.49 - - [23/Feb/2011:14:02:05 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.23.163.20 - - [23/Feb/2011:15:08:45 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.168.193.160 - - [23/Feb/2011:19:51:03 -0600] "GET /~jrauscher/a7/index.html HTTP/1.1" 200 1150 "http://blizzard.ist.unomaha.edu/~jrauscher/a7/" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
98.23.163.49 - - [24/Feb/2011:00:57:48 -0600] "GET /~pkenney/project/images/wr.png HTTP/1.1" 200 5484 "http://blizzard.ist.unomaha.edu/~pkenney/project/schedule.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.13.87.243 - - [24/Feb/2011:09:14:28 -0600] "GET /~rfulkerson/grades/?class=11011400850 HTTP/1.1" 200 5195 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147595_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
137.48.185.184 - - [24/Feb/2011:09:37:01 -0600] "GET /~rfulkerson/unoapps.css HTTP/1.1" 404 256 "http://blizzard.ist.unomaha.edu/~rfulkerson/apps/index.cgi?action=subapp" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.185.184 - - [24/Feb/2011:09:40:21 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.185.184 - - [24/Feb/2011:09:44:51 -0600] "GET /~rfulkerson/unoapps.css HTTP/1.1" 404 256 "http://blizzard.ist.unomaha.edu/~rfulkerson/apps/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.177.203 - - [24/Feb/2011:12:59:05 -0600] "GET /~jblackmore/play/my.css HTTP/1.1" 200 5601 "http://blizzard.ist.unomaha.edu/~jblackmore/play/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
137.48.177.203 - - [24/Feb/2011:13:05:32 -0600] "GET /~jblackmore/linx/path2 HTTP/1.1" 301 268 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
137.48.177.203 - - [24/Feb/2011:13:10:53 -0600] "GET /~surabhisharma/project/images/wave.jpg HTTP/1.1" 200 36160 "http://blizzard.ist.unomaha.edu/~surabhisharma/project/location.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
98.23.163.34 - - [24/Feb/2011:17:15:42 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 SearchToolbar/1.2"
98.23.163.34 - - [24/Feb/2011:17:31:50 -0600] "GET /~rbeasley/a5/images/myface.jpg HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~rbeasley/a5/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 SearchToolbar/1.2"
98.23.163.20 - - [24/Feb/2011:20:51:40 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
128.30.52.71 - - [24/Feb/2011:23:12:12 -0600] "GET /~rbeasley/a5/index.html HTTP/1.1" 200 2854 "-" "W3C_Validator/1.2"
98.23.163.34 - - [24/Feb/2011:23:30:25 -0600] "GET /~rbeasley/a5/otherpage.html HTTP/1.1" 200 1365 "http://blizzard.ist.unomaha.edu/~rbeasley/a5/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 SearchToolbar/1.2"
79.142.79.11 - - [25/Feb/2011:07:07:03 -0600] "GET /2850-1-vanilla/12.cgi HTTP/1.1" 200 553 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
98.161.61.251 - - [25/Feb/2011:19:49:33 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
68.96.18.148 - - [26/Feb/2011:03:12:25 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
38.101.148.126 - - [26/Feb/2011:10:04:44 -0600] "GET /robots.txt HTTP/1.1" 404 247 "-" "Mozilla/5.0 (compatible; discobot/1.1; +http://discoveryengine.com/discobot.html"
208.80.194.37 - - [26/Feb/2011:14:07:05 -0600] "GET / HTTP/1.0" 200 588 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; (R1 1.3); Media Center PC 3.0; .NET CLR 1.0.3705; .NET CLR 1.1.4322)"
66.249.72.185 - - [26/Feb/2011:15:08:48 -0600] "GET /robots.txt HTTP/1.1" 404 242 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.72.185 - - [26/Feb/2011:17:54:47 -0600] "GET /1300-4-cgi/10-2.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
79.142.79.11 - - [26/Feb/2011:23:08:07 -0600] "GET /1300-1-xhtml/419.html HTTP/1.1" 200 843 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)"
97.119.44.200 - - [13/Feb/2011:13:10:16 -0600] "GET /~jhperez/a4/otherpage.html HTTP/1.1" 200 1226 "http://blizzard.ist.unomaha.edu/~jhperez/a4/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
68.13.167.7 - - [13/Feb/2011:17:57:56 -0600] "GET /~rfulkerson/grades/?class=11011400850 HTTP/1.1" 200 4798 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147595_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 (.NET CLR 3.5.30729)"
137.48.240.171 - - [13/Feb/2011:19:45:56 -0600] "GET /~kholtz/a3/images/Mybrotherandme.jpg HTTP/1.1" 200 117100 "http://blizzard.ist.unomaha.edu/~kholtz/a3/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.171 - - [13/Feb/2011:21:38:52 -0600] "GET /~cfhull/a4/otherpage.html HTTP/1.1" 200 1076 "http://blizzard.ist.unomaha.edu/~rfulkerson/1300.cgi" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.171 - - [13/Feb/2011:21:53:58 -0600] "GET /~igerson/a4/images/ian_kuwait.jpg HTTP/1.1" 200 74179 "http://blizzard.ist.unomaha.edu/~igerson/a4/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.171 - - [13/Feb/2011:22:07:44 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
95.108.247.252 - - [13/Feb/2011:23:15:31 -0600] "GET / HTTP/1.1" 200 386 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)"
68.96.18.148 - - [13/Feb/2011:23:47:43 -0600] "GET /~ppickett/project/index.html HTTP/1.1" 200 1377 "http://blizzard.ist.unomaha.edu/~ppickett/project/products.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.99.0.199 - - [14/Feb/2011:10:05:49 -0600] "GET /~rfulkerson/grades/?class=11012850001 HTTP/1.1" 200 4511 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_150693_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729; .NET4.0C)"
137.48.69.216 - - [14/Feb/2011:10:34:47 -0600] "GET /~lschaller/a5/images/bluerose.gif HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2)"
137.48.69.216 - - [14/Feb/2011:10:42:29 -0600] "GET /~lschaller/a5/images/wedding.gif HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2)"
137.48.177.203 - - [14/Feb/2011:10:52:19 -0600] "GET / HTTP/1.1" 200 1559 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
137.48.177.86 - - [14/Feb/2011:11:00:54 -0600] "GET /~restewart/a5/ HTTP/1.1" 200 2542 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.2) Gecko/20090729 Firefox/3.5.2"
64.255.180.85 - - [14/Feb/2011:11:06:57 -0600] "GET /~jmills/images/sailboat.gif HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~jmills/practice.html" "Opera/9.80 (Windows NT 6.1; U; en) Presto/2.7.62 Version/11.01"
137.48.177.104 - - [14/Feb/2011:11:13:11 -0600] "GET /~jlnguyen/cgi-bin/prog1.pl HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~jlnguyen/class.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 (.NET CLR 3.5.30729)"
64.255.180.85 - - [14/Feb/2011:11:16:14 -0600] "GET /favicon.ico HTTP/1.1" 404 299 "http://blizzard.ist.unomaha.edu/~jmills/practice.html" "Opera/9.80 (Windows NT 6.1; U; en) Presto/2.7.62 Version/11.01"
137.48.177.196 - - [14/Feb/2011:11:19:54 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 (.NET CLR 3.5.30729)"
64.255.180.84 - - [14/Feb/2011:11:23:16 -0600] "GET /favicon.ico HTTP/1.1" 404 299 "http://blizzard.ist.unomaha.edu/~jmills/practice.html" "Opera/9.80 (Windows NT 6.1; U; en) Presto/2.7.62 Version/11.01"
128.30.52.65 - - [14/Feb/2011:11:42:02 -0600] "GET /~jwfitzpatrick/a5/otherpage.html HTTP/1.1" 200 1244 "-" "W3C_Validator/1.2"
137.48.240.175 - - [14/Feb/2011:12:42:00 -0600] "GET /~gcnielsen/a4/otherpage.html HTTP/1.1" 200 785 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
137.48.185.84 - - [14/Feb/2011:12:51:49 -0600] "GET /~jblackmore/test/haroldotherpage.html HTTP/1.1" 200 1387 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 (.NET CLR 3.5.30729)"
137.48.185.84 - - [14/Feb/2011:13:12:01 -0600] "GET /~jblackmore/test/my.css HTTP/1.1" 200 4684 "http://blizzard.ist.unomaha.edu/~jblackmore/test/otherpage.html" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; GTB6.6; .NET CLR 2.0.50727; InfoPath.1; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
174.74.123.178 - - [14/Feb/2011:15:29:10 -0600] "GET /~jwfitzpatrick/a5/index.html HTTP/1.1" 200 1641 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9"
97.119.12.47 - - [14/Feb/2011:15:54:58 -0600] "GET /1300-1-xhtml/images/cv.jpg HTTP/1.1" 200 49114 "http://blizzard.ist.unomaha.edu/1300-1-xhtml/510.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.13.87.243 - - [14/Feb/2011:18:28:40 -0600] "GET /~rfulkerson/grades/?class=11011400850 HTTP/1.1" 200 4873 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147595_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
97.119.12.47 - - [14/Feb/2011:19:25:17 -0600] "GET /~nstanard/ HTTP/1.1" 200 1254 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Ubuntu/10.04 Chromium/9.0.597.94 Chrome/9.0.597.94 Safari/534.13"
174.74.71.51 - - [14/Feb/2011:20:04:24 -0600] "GET /~mbushnell/otherpage.html HTTP/1.1" 404 256 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; GTB6.6; SLCC1; .NET CLR 2.0.50727; Media Center PC 5.0; .NET CLR 3.0.30618; .NET CLR 3.5.30729)"
97.119.44.200 - - [14/Feb/2011:23:14:11 -0600] "GET /images/style.css HTTP/1.1" 200 2988 "http://blizzard.ist.unomaha.edu/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
97.119.44.200 - - [14/Feb/2011:23:34:55 -0600] "GET /~jhperez/a5/images/home.gif HTTP/1.1" 200 4135 "http://blizzard.ist.unomaha.edu/~jhperez/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
98.161.61.251 - - [15/Feb/2011:00:28:36 -0600] "GET /~nmarten/a5/index.html HTTP/1.1" 200 3805 "http://blizzard.ist.unomaha.edu/~nmarten/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
128.30.52.70 - - [15/Feb/2011:07:28:36 -0600] "GET /~ahiatt/a3/ HTTP/1.1" 200 1588 "-" "W3C_Validator/1.2"
137.48.177.32 - - [15/Feb/2011:09:50:49 -0600] "GET /~lschaller/a5/pleasework.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:10:04:36 -0600] "GET /~lschaller/a5/images/Dolphin.GIF HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:10:14:41 -0600] "GET /~lschaller/a5/images/Dolphin.GIF HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:10:22:18 -0600] "GET /~lschaller/a5/images/Dolphin.GIF HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:10:30:41 -0600] "GET /~lschaller/a5/images/wedding.gif HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:10:33:28 -0600] "GET /~lschaller/a4/otherpage.html HTTP/1.1" 200 2294 "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:10:38:23 -0600] "GET /~lschaller/a5/images/bluerose.gif HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:11:02:43 -0600] "GET /~lschaller/a5/otherpage.html HTTP/1.1" 200 2481 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:11:25:10 -0600] "GET /~lschaller/a5/pleasework.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/otherpage.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.32 - - [15/Feb/2011:11:44:09 -0600] "GET /~lschaller/a5/otherpage.html HTTP/1.1" 200 2428 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.2; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.199 - - [15/Feb/2011:11:50:06 -0600] "GET / HTTP/1.1" 200 1559 "http://blizzard.ist.unomaha.edu/~nmarten/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 (.NET CLR 3.5.30729)"
137.48.177.178 - - [15/Feb/2011:11:52:08 -0600] "GET /~jblackmore/2009/images/wierdRedBlueBlack33.jpg HTTP/1.1" 200 1405 "http://blizzard.ist.unomaha.edu/~jblackmore/badcess.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; InfoPath.2; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.177.185 - - [15/Feb/2011:12:21:41 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
137.48.177.181 - - [15/Feb/2011:12:28:39 -0600] "GET /~scarmody/a4/otherpage.html HTTP/1.1" 200 1271 "http://blizzard.ist.unomaha.edu/~scarmody/a3/scarmody.a3.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
